,@ in URLs,Attachments,Css,Encoding,External Resources,Flash content,HTML content,Html Form,Html iFrame,IPs in URLs,Javascript,Phishy,URLs,SFH,popUpWidnow,SSLfinal_State,Request_URL,URL_of_Anchor,web_traffic,URL_Length,age_of_domain,having_IP_Address,Result
1709,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,1,-1,-1,0,1
1710,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,1,0,1
1711,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,1,1,-1,-1,0,1
1712,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,-1,-1,0,-1,-1,0,1
1713,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,-1,0,1,0,1
1714,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,0,-1,0,1,0,1
1715,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,1,1,-1,0,1,0,1
1716,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,1,1,1,-1,-1,0,1
1717,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,0,-1,-1,1,0,-1,0,1
1718,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,1,-1,1,0,1
1719,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,-1,0,1,0,1
1720,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,1,1,0,-1,0,1
1721,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,1,-1,-1,-1,1,1,1,1
1722,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,0,-1,0,1,0,1
1723,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,0,1,-1,1,1
1724,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,0,1,0,-1,0,1
1725,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,1,-1,-1,0,1
1726,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,0,0,1,1,1,1
1727,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,1,-1,-1,0,1
1728,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,0,1,1,-1,0,1
1729,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,1,-1,1,0,1
1730,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,1,-1,0,-1,-1,0,-1,1,0,1
1731,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,0,-1,0,1
1732,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,0,1,0,1,0,1
1733,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,1,1,-1,1,1
1734,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,-1,-1,1,0,1
1735,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,-1,1,1,0,1
1736,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,0,-1,0,1
1737,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,-1,1,1,0,1
1738,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,-1,0,1,0,1
1739,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,0,-1,-1,0,1
1740,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,-1,-1,1,-1,1,0,1
1741,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,0,1,1,1,1
1742,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,0,-1,0,1
1743,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,0,1,-1,0,1
1744,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,1,0,1,0,1
1745,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,-1,-1,1,0,-1,1,-1,-1,0,1
1746,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,-1,-1,1,0,1
1747,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,0,-1,1,-1,-1,0,1
1748,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,-1,-1,0,0,-1,0,1
1749,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,1,0,-1,-1,-1,1,0,-1,0,1
1750,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,1,1,0,-1,0,1
1751,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,-1,0,1,0,1
1752,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,0,0,-1,0,1
1753,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,0,-1,1,0,-1,0,1
1754,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,0,0,1,0,1
1755,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,-1,-1,1,0,1
1756,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,0,-1,1,-1,1,0,1
1757,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,-1,1,1,0,1
1758,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,-1,-1,1,1,1
1759,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,-1,-1,0,1
1760,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,1,0,-1,0,1
1761,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,0,-1,0,1
1762,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,-1,1,1,1,1
1763,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,1,0,-1,0,1
1764,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,1,-1,-1,0,1
1765,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,1,1,-1,0,1
1766,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,1,0,1
1767,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,0,0,1,0,1
1768,FALSE,0,0,quoted-printable,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,0,-1,1,0,1
1769,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,-1,-1,0,1
1770,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,0,-1,0,0,-1,0,1
1771,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,1,-1,-1,0,1
1772,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,1,1,0,1
1773,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,0,-1,0,1
1774,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,0,-1,0,-1,-1,1,1,0,1
1775,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,-1,-1,0,1
1776,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,1,-1,-1,0,1
1777,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,-1,-1,0,1
1778,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,-1,-1,1,0,1
1779,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,-1,1,0,1
1780,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,-1,0,1,0,1
1781,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,0,1,0,1,0,1
1782,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,1,0,-1,0,1
1783,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,1,1,0,0,1,0,1
1784,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,0,-1,1,-1,1,0,1
1785,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,0,-1,0,1
1786,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,-1,0,-1,0,-1,-1,1,1,1,1
1787,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,0,0,-1,-1,0,-1,-1,0,1
1788,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,1,0,-1,1,0,1
1789,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,1,-1,1,-1,-1,0,1
1790,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,0,-1,0,1
1791,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,-1,0,-1,-1,-1,1,0,-1,0,1
1792,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,-1,1,1,0,1
1793,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,0,1,1,1,0,1
1794,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,1,-1,-1,0,1
1795,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,-1,1,1,0,1
1796,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,-1,1,0,1
1797,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,-1,-1,0,1
1798,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,1,1,-1,-1,0,1
1799,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,1,1,1,1
1800,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,0,1,0,1
1801,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,0,-1,0,1
1802,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,0,0,-1,0,1
1803,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,1,1,-1,1,1
1804,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,-1,0,1
1805,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,1,1,-1,0,1
1806,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,0,-1,0,0,1,0,1
1807,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,1,0,1,-1,1,1,1,1
1808,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,-1,-1,0,1
1809,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,-1,1,1,0,1
1810,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,1,0,-1,0,1
1811,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,-1,0,1,0,1
1812,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,1,-1,-1,0,1
1813,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,-1,0,-1,-1,-1,1,-1,1,0,1
1814,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,-1,1,0,1
1815,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,-1,-1,0,-1,-1,0,1
1816,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,1,1,1,-1,-1,0,1
1817,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,1,-1,1,1
1818,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,1,1,1,1
1819,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,-1,0,1,0,1
1820,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,1,-1,-1,0,1
1821,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,0,0,0,1,0,1
1822,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,0,1,0,1
1823,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1824,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,1,0,-1,0,1
1825,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,1,-1,1,0,1
1826,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,0,1,-1,-1,0,1
1827,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,1,0,-1,1,0,1
1828,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,1,1,1,-1,-1,0,1
1829,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,1,0,0,1,0,1
1830,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,-1,1,0,1
1831,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,0,-1,-1,0,1
1832,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,-1,-1,1,1,1
1833,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,3,1,-1,0,1,-1,1,-1,-1,0,1
1834,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,0,-1,0,1
1835,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1836,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,-1,0,1,0,1
1837,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,-1,0,1,0,1
1838,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,-1,-1,0,-1,-1,0,1
1839,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,-1,0,-1,-1,-1,1,-1,-1,0,1
1840,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,0,0,1,0,1
1841,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,-1,-1,0,0,-1,0,0,1,0,1
1842,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,-1,1,0,1
1843,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,-1,1,0,1
1844,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,-1,0,1,-1,-1,-1,0,1,1,1
1845,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,-1,1,0,1
1846,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,1,-1,0,1
1847,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,1,-1,1,1
1848,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,-1,0,1,1,1
1849,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,-1,-1,1,0,1
1850,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,1,1,-1,-1,0,1
1851,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,0,1,0,1
1852,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,0,-1,0,-1,-1,0,1,0,1
1853,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,0,0,1,0,1
1854,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,1,-1,1,1,0,1
1855,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,1,-1,-1,0,1
1856,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,3,0,0,-1,0,0,1,-1,1,0,1
1857,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,-1,-1,0,1
1858,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,0,-1,1,0,1
1859,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,0,-1,0,1
1860,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,-1,1,1,0,1
1861,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,0,-1,-1,0,1
1862,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,0,-1,0,1
1863,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,-1,-1,1,0,1
1864,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,1,1,1,0,-1,0,1
1865,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,0,0,1,0,1
1866,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,1,-1,0,-1,1,0,-1,1,0,1
1867,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,0,-1,-1,0,1
1868,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,0,-1,-1,-1,1,-1,-1,0,1
1869,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,0,-1,0,1
1870,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,0,-1,-1,0,1
1871,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,1,1,1
1872,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,1,0,1,0,1
1873,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,0,1,0,1
1874,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,0,1,0,1
1875,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,0,0,1,0,1
1876,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,0,-1,0,1
1877,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,-1,-1,1,-1,-1,0,1
1878,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,1,-1,0,1,0,1
1879,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,-1,0,-1,1,-1,-1,0,1
1880,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,0,-1,0,1
1881,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,1,0,-1,0,1
1882,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,0,1,-1,0,1
1883,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,-1,1,0,1
1884,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,-1,-1,0,1
1885,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,-1,-1,0,1
1886,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,0,-1,0,-1,-1,0,1
1887,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,-1,0,-1,-1,0,1,0,1
1888,FALSE,0,0,quoted-printable,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,-1,0,-1,-1,-1,1,0,1,0,1
1889,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,1,-1,-1,0,0,1,0,1
1890,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,0,1,0,1
